Generacion	x1	x2	Fitness_Padre	Sigma_Usado
93	0.09143077	-0.72879416	-1.02946340	0.06758520
94	0.09143077	-0.72879416	-1.02946340	0.06082668
95	0.09143077	-0.72879416	-1.02946340	0.06082668
96	0.09143077	-0.72879416	-1.02946340	0.05474401
97	0.09143077	-0.72879416	-1.02946340	0.05474401
98	0.09143077	-0.72879416	-1.02946340	0.04926961
99	0.09143077	-0.72879416	-1.02946340	0.04926961
100	0.09143077	-0.72879416	-1.02946340	0.04434265
101	0.09143077	-0.72879416	-1.02946340	0.04434265
102	0.09143077	-0.72879416	-1.02946340	0.03990838
103	0.09143077	-0.72879416	-1.02946340	0.03990838
104	0.09143077	-0.72879416	-1.02946340	0.03591755
105	0.08192507	-0.72381019	-1.03026076	0.03591755
106	0.08192507	-0.72381019	-1.03026076	0.03232579
107	0.08192507	-0.72381019	-1.03026076	0.03232579
108	0.09261466	-0.71044695	-1.03155252	0.02909321
109	0.09261466	-0.71044695	-1.03155252	0.02909321
110	0.09261466	-0.71044695	-1.03155252	0.02618389
111	0.09261466	-0.71044695	-1.03155252	0.02618389
112	0.09261466	-0.71044695	-1.03155252	0.02356550
113	0.09261466	-0.71044695	-1.03155252	0.02356550
114	0.09261466	-0.71044695	-1.03155252	0.02120895
115	0.09261466	-0.71044695	-1.03155252	0.02120895
116	0.09261466	-0.71044695	-1.03155252	0.01908806
117	0.09261466	-0.71044695	-1.03155252	0.01908806
118	0.09261466	-0.71044695	-1.03155252	0.01717925
119	0.09261466	-0.71044695	-1.03155252	0.01717925
120	0.09261466	-0.71044695	-1.03155252	0.01546133
121	0.09261466	-0.71044695	-1.03155252	0.01546133
122	0.09261466	-0.71044695	-1.03155252	0.01391519
123	0.09261466	-0.71044695	-1.03155252	0.01391519
124	0.09261466	-0.71044695	-1.03155252	0.01252367
125	0.09261466	-0.71044695	-1.03155252	0.01252367
126	0.09261466	-0.71044695	-1.03155252	0.01127131
127	0.09261466	-0.71044695	-1.03155252	0.01127131
128	0.09261466	-0.71044695	-1.03155252	0.01014418
129	0.09261466	-0.71044695	-1.03155252	0.01014418
130	0.09261466	-0.71044695	-1.03155252	0.00912976
131	0.09261466	-0.71044695	-1.03155252	0.00912976
132	0.09261466	-0.71044695	-1.03155252	0.00821678
133	0.09261466	-0.71044695	-1.03155252	0.00821678
134	0.09261466	-0.71044695	-1.03155252	0.00739510
135	0.09261466	-0.71044695	-1.03155252	0.00739510
136	0.09261466	-0.71044695	-1.03155252	0.00665559
137	0.09261466	-0.71044695	-1.03155252	0.00665559
138	0.09261466	-0.71044695	-1.03155252	0.00599003
139	0.09261466	-0.71044695	-1.03155252	0.00599003
140	0.08797780	-0.71126453	-1.03160166	0.00539103
141	0.09202246	-0.71256577	-1.03160966	0.00539103
142	0.09202246	-0.71256577	-1.03160966	0.00485193
143	0.09202246	-0.71256577	-1.03160966	0.00485193
144	0.09202246	-0.71256577	-1.03160966	0.00436674
145	0.09202246	-0.71256577	-1.03160966	0.00436674
146	0.08912644	-0.71309505	-1.03162457	0.00393006
147	0.08912644	-0.71309505	-1.03162457	0.00393006
148	0.08912644	-0.71309505	-1.03162457	0.00353706
149	0.08912644	-0.71309505	-1.03162457	0.00353706
150	0.08912644	-0.71309505	-1.03162457	0.00318335
151	0.08912644	-0.71309505	-1.03162457	0.00318335
152	0.08912644	-0.71309505	-1.03162457	0.00286501
153	0.08912644	-0.71309505	-1.03162457	0.00286501
154	0.08912644	-0.71309505	-1.03162457	0.00257851
155	0.08912644	-0.71309505	-1.03162457	0.00257851
156	0.08912644	-0.71309505	-1.03162457	0.00232066
157	0.08912644	-0.71309505	-1.03162457	0.00232066
158	0.08912644	-0.71309505	-1.03162457	0.00208860
159	0.08912644	-0.71309505	-1.03162457	0.00208860
160	0.08912644	-0.71309505	-1.03162457	0.00187974
161	0.08912644	-0.71309505	-1.03162457	0.00187974
162	0.08912644	-0.71309505	-1.03162457	0.00169176
163	0.08912644	-0.71309505	-1.03162457	0.00169176
164	0.08912644	-0.71309505	-1.03162457	0.00152259
165	0.08912644	-0.71309505	-1.03162457	0.00152259
166	0.08912644	-0.71309505	-1.03162457	0.00137033
167	0.08912644	-0.71309505	-1.03162457	0.00137033
168	0.08912644	-0.71309505	-1.03162457	0.00123329
169	0.08912644	-0.71309505	-1.03162457	0.00123329
170	0.09026785	-0.71271081	-1.03162775	0.00110997
171	0.09026785	-0.71271081	-1.03162775	0.00110997
172	0.09026785	-0.71271081	-1.03162775	0.00099897
173	0.09026785	-0.71271081	-1.03162775	0.00099897
174	0.09026785	-0.71271081	-1.03162775	0.00089907
175	0.09026785	-0.71271081	-1.03162775	0.00089907
176	0.09026785	-0.71271081	-1.03162775	0.00080916
177	0.09026785	-0.71271081	-1.03162775	0.00080916
178	0.09026785	-0.71271081	-1.03162775	0.00072825
179	0.09026785	-0.71271081	-1.03162775	0.00072825
180	0.09026785	-0.71271081	-1.03162775	0.00065542
181	0.08981126	-0.71282446	-1.03162821	0.00065542
182	0.08981126	-0.71282446	-1.03162821	0.00058988
183	0.08981126	-0.71282446	-1.03162821	0.00058988
184	0.08981126	-0.71282446	-1.03162821	0.00053089
185	0.08981126	-0.71282446	-1.03162821	0.00053089
186	0.08981126	-0.71282446	-1.03162821	0.00047780
187	0.08981126	-0.71282446	-1.03162821	0.00047780
188	0.08981126	-0.71282446	-1.03162821	0.00043002
189	0.08981126	-0.71282446	-1.03162821	0.00043002
190	0.08976898	-0.71254417	-1.03162834	0.00038702
191	0.08976898	-0.71254417	-1.03162834	0.00038702
192	0.08976898	-0.71254417	-1.03162834	0.00034832
193	0.08976898	-0.71254417	-1.03162834	0.00034832
194	0.08976898	-0.71254417	-1.03162834	0.00031349
195	0.08976898	-0.71254417	-1.03162834	0.00031349
196	0.08976898	-0.71254417	-1.03162834	0.00028214
197	0.08976898	-0.71254417	-1.03162834	0.00028214
198	0.08976898	-0.71254417	-1.03162834	0.00025392
199	0.08976898	-0.71254417	-1.03162834	0.00025392
200	0.08972752	-0.71260338	-1.03162839	0.00022853

--- ESTADISTICAS DE ESTA CORRIDA ---
Mejor f(x) (padre) encontrado en la corrida: -1.03162839
Peor f(x) (evaluado) encontrado en la corrida: 162.90000000
Fitness final del padre: -1.03162839
Solucion final: x1=0.08972752, x2=-0.71260338
Media de f(x) del padre a lo largo de las generaciones: -0.84000159
Varianza de f(x) del padre a lo largo de las generaciones: 0.25136893
Desviacion Estandar de f(x) del padre a lo largo de las generaciones: 0.50136706
-----------------------------------
