Generacion	x1	x2	Fitness_Padre	Sigma_Usado
159	0.09149898	-0.71263410	-1.03161771	0.00208860
160	0.09045566	-0.71353789	-1.03162116	0.00187974
161	0.09045566	-0.71353789	-1.03162116	0.00187974
162	0.09045566	-0.71353789	-1.03162116	0.00169176
163	0.09045566	-0.71353789	-1.03162116	0.00169176
164	0.09045566	-0.71353789	-1.03162116	0.00152259
165	0.09045566	-0.71353789	-1.03162116	0.00152259
166	0.09045566	-0.71353789	-1.03162116	0.00137033
167	0.09086316	-0.71276621	-1.03162440	0.00137033
168	0.09086316	-0.71276621	-1.03162440	0.00123329
169	0.09086316	-0.71276621	-1.03162440	0.00123329
170	0.09086316	-0.71276621	-1.03162440	0.00110997
171	0.09086316	-0.71276621	-1.03162440	0.00110997
172	0.09086316	-0.71276621	-1.03162440	0.00099897
173	0.09086316	-0.71276621	-1.03162440	0.00099897
174	0.09086316	-0.71276621	-1.03162440	0.00089907
175	0.09086316	-0.71276621	-1.03162440	0.00089907
176	0.09086316	-0.71276621	-1.03162440	0.00080916
177	0.09086316	-0.71276621	-1.03162440	0.00080916
178	0.09086316	-0.71276621	-1.03162440	0.00072825
179	0.09026245	-0.71214708	-1.03162543	0.00072825
180	0.09026245	-0.71214708	-1.03162543	0.00065542
181	0.09026245	-0.71214708	-1.03162543	0.00065542
182	0.08952503	-0.71279810	-1.03162785	0.00058988
183	0.08952503	-0.71279810	-1.03162785	0.00058988
184	0.08952503	-0.71279810	-1.03162785	0.00053089
185	0.08952503	-0.71279810	-1.03162785	0.00053089
186	0.08952503	-0.71279810	-1.03162785	0.00047780
187	0.08952503	-0.71279810	-1.03162785	0.00047780
188	0.08952503	-0.71279810	-1.03162785	0.00043002
189	0.08952503	-0.71279810	-1.03162785	0.00043002
190	0.08992327	-0.71276898	-1.03162833	0.00038702
191	0.08992327	-0.71276898	-1.03162833	0.00038702
192	0.08992327	-0.71276898	-1.03162833	0.00034832
193	0.08992327	-0.71276898	-1.03162833	0.00034832
194	0.08992327	-0.71276898	-1.03162833	0.00031349
195	0.08984261	-0.71265270	-1.03162845	0.00031349
196	0.08984261	-0.71265270	-1.03162845	0.00028214
197	0.08984261	-0.71265270	-1.03162845	0.00028214
198	0.08984261	-0.71265270	-1.03162845	0.00025392
199	0.08984261	-0.71265270	-1.03162845	0.00025392
200	0.08984261	-0.71265270	-1.03162845	0.00022853

--- ESTADISTICAS DE ESTA CORRIDA ---
Mejor f(x) (padre) encontrado en la corrida: -1.03162845
Peor f(x) (evaluado) encontrado en la corrida: 162.90000000
Fitness final del padre: -1.03162845
Solucion final: x1=0.08984261, x2=-0.71265270
Media de f(x) del padre a lo largo de las generaciones: -0.80248490
Varianza de f(x) del padre a lo largo de las generaciones: 0.31415330
Desviacion Estandar de f(x) del padre a lo largo de las generaciones: 0.56049380
-----------------------------------
